folder	filename	path	width	height	xmin	ymin	xmax	ymax				name
images	27760361.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27760361.jpg	1156	768	279.4052	0	991.7324	712.3272				Chiroptera
images	26883682.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/26883682.jpg	400	233	118	1.0019	349	232.0019				Chiroptera
images	28438405.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28438405.jpg	2048	1536	789.2992	511.9488	1245.7984	968.448				Chiroptera
images	27380198.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27380198.jpg	4320	2592	997.92	0	3567.456	2569.536				Chiroptera
images	24872571.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24872571.jpg	3836	3020	461.8544	151	3307.3992	2996.5448				Chiroptera
images	25632844.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25632844.jpg	640	480	49.344	1.344	528	480				Chiroptera
images	24904215.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24904215.jpg	1777	1171	3.1986	0	1171.5761	1168.3775				Chiroptera
images	24872569.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24872569.jpg	4276	3160	1580.4096	790	3468.2636	2677.854				Chiroptera
images	29836224.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29836224.jpg	1024	768	228.2496	0	834.1504	768				Chiroptera
images	26244721.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/26244721.jpg	960	486	187.008	0	672	484.992				Chiroptera
images	24923074.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24923074.jpg	3888	2592	856.9152	316.7424	3117.7872	2577.6144				Chiroptera
images	31464801.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/31464801.jpg	2113	3167	0	8.8676	2104.1254	2112.993				Chiroptera
images	30073444.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/30073444.jpg	4320	3240	9.072	9.072	3240	3240				Chiroptera
images	25350541.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25350541.jpg	2048	1536	341.4016	0	1809.2032	1467.8016				Chiroptera
images	29683968.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29683968.jpg	584	389	0	0	388.2432	389				Chiroptera
images	31408612.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/31408612.jpg	305	213	79.3	0	289.75	210.45				Chiroptera
images	29873471.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29873471.jpg	1411	2048	0	327.68	1326.34	1654.02				Chiroptera
images	27739142.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27739142.jpg	2846	2000	922.6732	316.6	2378.9714	1772.8982				Chiroptera
images	27753254.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27753254.jpg	1256	897	553.268	0	1168.8336	615.5656				Chiroptera
images	27753255.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27753255.jpg	2030	1381	955.521	245.5418	1937.838	1227.8588				Chiroptera
images	27756141.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27756141.jpg	640	480	324.032	126.672	477.376	280.016				Chiroptera
images	27762399.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27762399.jpg	1507	1005	136.6849	184.2165	823.2741	870.8057				Chiroptera
images	27765789.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27765789.jpg	1563	1936	284.6223	516.3312	1213.8258	1445.5347				Chiroptera
images	27768424.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27768424.jpg	3008	2000	633.7856	133.4	2262.9184	1762.5328				Chiroptera
images	27769627.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27769627.jpg	1024	768	177.0496	0	942.8992	765.8496				Chiroptera
images	27798152.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27798152.jpg	3938	2608	883.2934	72.5024	3235.8546	2425.0636				Chiroptera
images	27798153.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27798153.jpg	3441	1887	0	0	3441	1887				Chiroptera
images	27798405.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27798405.jpg	3096	2073	523.5336	201.4956	2387.9448	2065.9068				Chiroptera
images	27798456.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27798456.jpg	2592	1944	529.2864	583.2	1647.216	1701.1296				Chiroptera
images	27798575.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27798575.jpg	1704	2272	252.3624	744.7616	1565.124	2057.5232				Chiroptera
images	27810196.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27810196.jpg	1701	1276	209.0529	198.5456	1063.125	1052.6177				Chiroptera
images	27812469.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27812469.jpg	3775	2520	1288.785	945	1785.9525	1442.1675				Chiroptera
images	27812528.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27812528.jpg	2592	1728	811.296	297.5616	1699.3152	1185.5808				Chiroptera
images	27814428.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27814428.jpg	739	993	24.8304	0	700.4242	675.5938				Chiroptera
images	27821458.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27821458.jpg	1513	1009	246.619	0	1252.4614	1005.8424				Chiroptera
images	27874298.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874298.jpg	2048	1536	1062.5024	328.5504	1685.504	951.552				Chiroptera
images	27874460.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874460.jpg	610	400	221.125	35.56	502.213	316.648				Chiroptera
images	27874463.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874463.jpg	494	400	16.6478	0	337.4514	320.8036				Chiroptera
images	27874691.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874691.jpg	1824	1368	486.4608	64.5696	1512.4608	1090.5696				Chiroptera
images	27874694.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874694.jpg	1662	1550	198.1104	30.07	1580.2296	1412.1892				Chiroptera
images	27874696.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874696.jpg	1775	1964	218.5025	81.8988	1775	1638.3963				Chiroptera
images	27874697.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874697.jpg	2001	2048	79.6398	165.0688	1932.7659	2018.1949				Chiroptera
images	27874698.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874698.jpg	1634	2048	0	73.9328	1628.281	1702.2138				Chiroptera
images	27874699.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874699.jpg	1748	1562	221.2968	125.8972	1652.734	1557.3344				Chiroptera
images	27874700.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874700.jpg	2048	1827	50.7904	106.5141	1673.0112	1728.7349				Chiroptera
images	27874701.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874701.jpg	2048	1459	239.2064	397.1398	1297.6128	1455.5462				Chiroptera
images	27874702.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874702.jpg	1229	1223	129.045	203.8741	889.5502	964.3793				Chiroptera
images	27874703.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874703.jpg	1888	1260	728.5792	216.972	1260.9952	749.388				Chiroptera
images	27874704.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874704.jpg	1888	1260	1012.3456	517.986	1614.8064	1120.4468				Chiroptera
images	27874705.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874705.jpg	1597	1584	215.595	158.4	1434.2657	1377.0707				Chiroptera
images	27874706.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874706.jpg	2048	1774	260.9152	54.2844	1821.4912	1614.8604				Chiroptera
images	27874710.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874710.jpg	1631	2048	0	335.6672	1625.2915	1960.9587				Chiroptera
images	27874711.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874711.jpg	1368	1824	5.0616	101.4144	1368	1464.3528				Chiroptera
images	27874712.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874712.jpg	1368	1824	106.4304	30.4608	1216.0152	1140.0456				Chiroptera
images	27874713.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874713.jpg	1824	1368	307.8912	3.8304	1672.0608	1368				Chiroptera
images	27874714.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874714.jpg	1314	1970	0	541.75	1308.4812	1850.2312				Chiroptera
images	27874715.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874715.jpg	1849	1915	292.142	106.474	1774.4853	1588.8173				Chiroptera
images	27874716.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874716.jpg	1926	1845	230.5422	0	1639.2186	1408.6764				Chiroptera
images	27874717.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874717.jpg	2048	2026	191.2832	146.2772	1862.2464	1817.2404				Chiroptera
images	27874718.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874718.jpg	1998	1816	161.4384	166.5272	1619.5788	1624.6676				Chiroptera
images	27874719.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874719.jpg	2048	1571	515.2768	39.275	2043.6992	1567.6974				Chiroptera
images	27874720.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874720.jpg	1827	2048	0	210.5344	1764.3339	1974.8683				Chiroptera
images	27874721.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874721.jpg	1880	1978	5.452	5.5384	1874.548	1874.6344				Chiroptera
images	27874722.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874722.jpg	1530	2048	5.661	210.5344	1524.339	1729.2124				Chiroptera
images	27874723.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874723.jpg	1681	2024	0	129.3336	1675.4527	1804.7863				Chiroptera
images	27874724.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874724.jpg	1694	2048	5.7596	96.6656	1688.4098	1779.3158				Chiroptera
images	27874725.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874725.jpg	1559	2048	5.6124	301.4656	1559	1854.8532				Chiroptera
images	27874726.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874726.jpg	1335	2023	5.607	207.9644	1329.393	1531.7504				Chiroptera
images	27936813.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27936813.jpg	512	384	121.6	89.5872	398.9504	366.9376				Chiroptera
images	27939994.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27939994.jpg	2048	1536	571.8016	379.6992	1403.904	1211.8016				Chiroptera
images	27939995.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27939995.jpg	2048	1536	580.1984	336.9984	1493.1968	1249.9968				Chiroptera
images	27939996.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27939996.jpg	2048	1536	563.2	213.3504	1634.0992	1284.2496				Chiroptera
images	27941923.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27941923.jpg	2048	1536	312.8832	0	1251.5328	1536				Chiroptera
images	27941937.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27941937.jpg	2046	2048	335.3394	125.1328	2017.5606	1807.354				Chiroptera
images	28439149.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28439149.jpg	2048	1152	695.7056	137.7792	1405.5424	847.616				Chiroptera
images	28439150.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28439150.jpg	2048	1152	586.1376	310.9248	1422.9504	1147.7376				Chiroptera
images	28439932.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28439932.jpg	928	786	39.3472	32.7762	742.4	735.829				Chiroptera
images	28439933.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28439933.jpg	840	1120	3.108	37.296	840	874.188				Chiroptera
images	28442309.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28442309.jpg	1664	1856	175.2192	221.6064	1452.8384	1499.2256				Chiroptera
images	28442310.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28442310.jpg	1934	2048	216.2212	250.2656	1655.3106	1689.355				Chiroptera
images	28442311.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28442311.jpg	845	805	87.204	49.1855	777.9915	739.973				Chiroptera
images	28442844.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28442844.jpg	2048	1536	524.9024	285.8496	1604.4032	1365.3504				Chiroptera
images	28462857.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462857.jpg	2048	1536	661.2992	0	1753.4976	1092.1984				Chiroptera
images	28462858.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462858.jpg	2048	1536	456.4992	55.4496	1655.3984	1254.3488				Chiroptera
images	28462859.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462859.jpg	2048	1536	430.8992	0	1608.4992	1177.6				Chiroptera
images	28462860.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462860.jpg	2048	1536	490.7008	0	1728.1024	1237.4016				Chiroptera
images	28462861.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462861.jpg	2048	1536	388.3008	51.1488	1497.7024	1160.5504				Chiroptera
images	28462864.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462864.jpg	2048	1536	678.5024	179.2512	2031.0016	1531.7504				Chiroptera
images	28462871.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462871.jpg	2048	1536	473.7024	17.0496	1553.2032	1096.5504				Chiroptera
images	28462872.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462872.jpg	2048	1536	179.2	345.6	1267.3024	1433.7024				Chiroptera
images	28462874.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462874.jpg	2048	1536	452.1984	209.0496	1540.3008	1297.152				Chiroptera
images	28462875.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462875.jpg	2048	1536	290.2016	55.4496	1378.304	1143.552				Chiroptera
images	28462876.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462876.jpg	2048	1536	209.1008	0	1519.0016	1309.9008				Chiroptera
images	28462882.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462882.jpg	2048	1536	465.1008	0	1617.1008	1152				Chiroptera
images	28462883.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462883.jpg	2048	1536	81.1008	81.1008	1531.6992	1531.6992				Chiroptera
images	28462885.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462885.jpg	2048	1536	106.7008	4.3008	1634.0992	1531.6992				Chiroptera
images	28462891.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462891.jpg	2048	1536	759.3984	64.0512	2043.6992	1348.352				Chiroptera
images	28462893.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462893.jpg	2048	1536	307.2	110.8992	1386.7008	1190.4				Chiroptera
images	28462896.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462896.jpg	2048	1536	38.5024	51.1488	1297.2032	1309.8496				Chiroptera
images	28462900.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462900.jpg	2048	1536	136.6016	294.4512	1356.8	1514.6496				Chiroptera
images	28462902.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462902.jpg	2048	1536	260.3008	196.3008	1459.2	1395.2				Chiroptera
images	28462903.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462903.jpg	2048	1536	251.6992	170.6496	1536	1454.9504				Chiroptera
images	28462904.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462904.jpg	2048	1536	349.7984	115.2	1710.8992	1476.3008				Chiroptera
images	28462908.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462908.jpg	2048	1536	320.1024	183.3984	1561.8048	1425.1008				Chiroptera
images	28462909.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462909.jpg	2048	1536	605.7984	140.8512	1591.5008	1126.5536				Chiroptera
images	28462910.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462910.jpg	2048	1536	533.2992	144.9984	1612.8	1224.4992				Chiroptera
images	28462913.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462913.jpg	2048	1536	332.8	157.9008	1552.9984	1378.0992				Chiroptera
images	28462915.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28462915.jpg	2048	1536	298.5984	0	1476.1984	1177.6				Chiroptera
